# Renewables.ninja Solar photovoltaic power (PV) (Point API) - 51.897, -2.050 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Europe/London, electricity in kW, irradiance_direct in unknown, irradiance_diffuse in unknown, temperature in ºC, missing in binary flag
# {"units": {"time": "UTC", "local_time": "Europe/London", "electricity": "kW", "irradiance_direct": "unknown", "irradiance_diffuse": "unknown", "temperature": "\u00baC", "missing": "binary flag"}, "params": {"local_time": true, "header": true, "lat": "51.8971", "lon": "-2.0501", "date_from": "2015-01-01", "date_to": "2015-12-31", "dataset": "sarah", "capacity": "1", "system_loss": "0.1", "tracking": "0", "tilt": "35", "azim": "180", "raw": true}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,missing
2015-03-22 22:00,2015-03-22 22:00,0,0,0,0.979,0
2015-03-22 23:00,2015-03-22 23:00,0,0,0,0.705,0
2015-03-23 00:00,2015-03-23 00:00,0,0,0,0.371,0
2015-03-23 01:00,2015-03-23 01:00,0,0,0,0.060,0
2015-03-23 02:00,2015-03-23 02:00,0,0,0,0.207,0
2015-03-23 03:00,2015-03-23 03:00,0,0,0,0.450,0
2015-03-23 04:00,2015-03-23 04:00,0,0,0,0.887,0
2015-03-23 05:00,2015-03-23 05:00,0,0,0,1.070,0
2015-03-23 06:00,2015-03-23 06:00,0.002,0.002,0.007,1.272,0
2015-03-23 07:00,2015-03-23 07:00,0.117,0.088,0.048,1.828,0
2015-03-23 08:00,2015-03-23 08:00,0.284,0.211,0.099,2.913,0
2015-03-23 09:00,2015-03-23 09:00,0.425,0.322,0.147,4.899,0
2015-03-23 10:00,2015-03-23 10:00,0.633,0.597,0.130,6.952,0
2015-03-23 11:00,2015-03-23 11:00,0.552,0.402,0.227,8.296,0
2015-03-23 12:00,2015-03-23 12:00,0.268,0.048,0.253,9.026,0
2015-03-23 13:00,2015-03-23 13:00,0.145,0.001,0.169,9.608,0
2015-03-23 14:00,2015-03-23 14:00,0.079,0,0.100,9.766,0
2015-03-23 15:00,2015-03-23 15:00,0.128,0.008,0.144,9.517,0
2015-03-23 16:00,2015-03-23 16:00,0.093,0.004,0.111,8.821,0
2015-03-23 17:00,2015-03-23 17:00,0.035,0.002,0.049,7.323,0
2015-03-23 18:00,2015-03-23 18:00,0.001,0,0.008,5.889,0
2015-03-23 19:00,2015-03-23 19:00,0,0,0,5.501,0
2015-03-23 20:00,2015-03-23 20:00,0,0,0,4.852,0
2015-03-23 21:00,2015-03-23 21:00,0,0,0,3.813,0
2015-03-23 22:00,2015-03-23 22:00,0,0,0,2.787,0
2015-03-23 23:00,2015-03-23 23:00,0,0,0,2.196,0
2015-03-24 00:00,2015-03-24 00:00,0,0,0,2.002,0
2015-03-24 01:00,2015-03-24 01:00,0,0,0,1.879,0
2015-03-24 02:00,2015-03-24 02:00,0,0,0,1.799,0
2015-03-24 03:00,2015-03-24 03:00,0,0,0,1.731,0
2015-03-24 04:00,2015-03-24 04:00,0,0,0,1.772,0
2015-03-24 05:00,2015-03-24 05:00,0,0,0,1.796,0
2015-03-24 06:00,2015-03-24 06:00,0.004,0.005,0.008,1.829,0
2015-03-24 07:00,2015-03-24 07:00,0.107,0.077,0.049,2.126,0
2015-03-24 08:00,2015-03-24 08:00,0.334,0.287,0.077,3.208,0
2015-03-24 09:00,2015-03-24 09:00,0.418,0.314,0.148,4.934,0
2015-03-24 10:00,2015-03-24 10:00,0.465,0.302,0.216,6.191,0
2015-03-24 11:00,2015-03-24 11:00,0.222,0.041,0.209,7.107,0
2015-03-24 12:00,2015-03-24 12:00,0.417,0.182,0.284,7.685,0
2015-03-24 13:00,2015-03-24 13:00,0.490,0.297,0.255,7.794,0
2015-03-24 14:00,2015-03-24 14:00,0.324,0.117,0.244,7.695,0
2015-03-24 15:00,2015-03-24 15:00,0.441,0.338,0.155,7.260,0
2015-03-24 16:00,2015-03-24 16:00,0.279,0.181,0.129,6.540,0
2015-03-24 17:00,2015-03-24 17:00,0.053,0.017,0.053,5.160,0
2015-03-24 18:00,2015-03-24 18:00,0.005,0.001,0.013,3.518,0
2015-03-24 19:00,2015-03-24 19:00,0,0,0,2.981,0
2015-03-24 20:00,2015-03-24 20:00,0,0,0,2.547,0
2015-03-24 21:00,2015-03-24 21:00,0,0,0,2.059,0
2015-03-24 22:00,2015-03-24 22:00,0,0,0,1.486,0
2015-03-24 23:00,2015-03-24 23:00,0,0,0,0.767,0
2015-03-25 00:00,2015-03-25 00:00,0,0,0,0.256,0
2015-03-25 01:00,2015-03-25 01:00,0,0,0,0.721,0
2015-03-25 02:00,2015-03-25 02:00,0,0,0,0.789,0
2015-03-25 03:00,2015-03-25 03:00,0,0,0,0.580,0
2015-03-25 04:00,2015-03-25 04:00,0,0,0,0.702,0
2015-03-25 05:00,2015-03-25 05:00,0,0,0,0.936,0
2015-03-25 06:00,2015-03-25 06:00,0.006,0.006,0.009,1.282,0
2015-03-25 07:00,2015-03-25 07:00,0.112,0.079,0.053,1.933,0
2015-03-25 08:00,2015-03-25 08:00,0.218,0.110,0.131,2.875,0
2015-03-25 09:00,2015-03-25 09:00,0.362,0.216,0.181,4.549,0
2015-03-25 10:00,2015-03-25 10:00,0.443,0.260,0.232,6.228,0
2015-03-25 11:00,2015-03-25 11:00,0.328,0.089,0.276,7.143,0
2015-03-25 12:00,2015-03-25 12:00,0.365,0.106,0.301,7.754,0
2015-03-25 13:00,2015-03-25 13:00,0.344,0.092,0.292,8.170,0
2015-03-25 14:00,2015-03-25 14:00,0.229,0.027,0.232,8.307,0
2015-03-25 15:00,2015-03-25 15:00,0.216,0.043,0.201,8.186,0
2015-03-25 16:00,2015-03-25 16:00,0.161,0.039,0.147,7.736,0
2015-03-25 17:00,2015-03-25 17:00,0.099,0.036,0.084,6.028,0
2015-03-25 18:00,2015-03-25 18:00,0.003,0,0.011,3.482,0
2015-03-25 19:00,2015-03-25 19:00,0,0,0,3.137,0
2015-03-25 20:00,2015-03-25 20:00,0,0,0,3.314,0
2015-03-25 21:00,2015-03-25 21:00,0,0,0,3.589,0
2015-03-25 22:00,2015-03-25 22:00,0,0,0,3.620,0
2015-03-25 23:00,2015-03-25 23:00,0,0,0,3.484,0
2015-03-26 00:00,2015-03-26 00:00,0,0,0,3.383,0
2015-03-26 01:00,2015-03-26 01:00,0,0,0,3.304,0
2015-03-26 02:00,2015-03-26 02:00,0,0,0,3.220,0
2015-03-26 03:00,2015-03-26 03:00,0,0,0,3.193,0
2015-03-26 04:00,2015-03-26 04:00,0,0,0,3.398,0
2015-03-26 05:00,2015-03-26 05:00,0,0,0,4.045,0
2015-03-26 06:00,2015-03-26 06:00,0.002,0.001,0.009,5.137,0
2015-03-26 07:00,2015-03-26 07:00,0.031,0.005,0.042,6.533,0
2015-03-26 08:00,2015-03-26 08:00,0.161,0.068,0.118,7.868,0
2015-03-26 09:00,2015-03-26 09:00,0.117,0.012,0.129,8.878,0
2015-03-26 10:00,2015-03-26 10:00,0.237,0.055,0.215,10.129,0
2015-03-26 11:00,2015-03-26 11:00,0.190,0.057,0.163,11.073,0
2015-03-26 12:00,2015-03-26 12:00,0.192,0.018,0.203,11.389,0
2015-03-26 13:00,2015-03-26 13:00,0.181,0.038,0.172,11.213,0
2015-03-26 14:00,2015-03-26 14:00,0.397,0.187,0.263,10.683,0
2015-03-26 15:00,2015-03-26 15:00,0.509,0.439,0.141,9.905,0
2015-03-26 16:00,2015-03-26 16:00,0.364,0.295,0.113,8.903,0
2015-03-26 17:00,2015-03-26 17:00,0.157,0.102,0.079,7.563,0
2015-03-26 18:00,2015-03-26 18:00,0.005,0.001,0.014,5.914,0
2015-03-26 19:00,2015-03-26 19:00,0,0,0,5.010,0
2015-03-26 20:00,2015-03-26 20:00,0,0,0,4.157,0
2015-03-26 21:00,2015-03-26 21:00,0,0,0,3.154,0
2015-03-26 22:00,2015-03-26 22:00,0,0,0,2.421,0
2015-03-26 23:00,2015-03-26 23:00,0,0,0,1.796,0
2015-03-27 00:00,2015-03-27 00:00,0,0,0,1.299,0
2015-03-27 01:00,2015-03-27 01:00,0,0,0,0.888,0
2015-03-27 02:00,2015-03-27 02:00,0,0,0,0.479,0
2015-03-27 03:00,2015-03-27 03:00,0,0,0,0.271,0
2015-03-27 04:00,2015-03-27 04:00,0,0,0,0.569,0
2015-03-27 05:00,2015-03-27 05:00,0,0,0,0.612,0
2015-03-27 06:00,2015-03-27 06:00,0.007,0.007,0.010,1.394,0
2015-03-27 07:00,2015-03-27 07:00,0.165,0.149,0.037,3.087,0
2015-03-27 08:00,2015-03-27 08:00,0.234,0.141,0.119,4.780,0
2015-03-27 09:00,2015-03-27 09:00,0.363,0.210,0.193,6.634,0
2015-03-27 10:00,2015-03-27 10:00,0.529,0.422,0.178,7.929,0
2015-03-27 11:00,2015-03-27 11:00,0.351,0.111,0.282,8.898,0
2015-03-27 12:00,2015-03-27 12:00,0.521,0.302,0.294,9.626,0
2015-03-27 13:00,2015-03-27 13:00,0.292,0.064,0.265,9.869,0
2015-03-27 14:00,2015-03-27 14:00,0.366,0.155,0.256,9.829,0
2015-03-27 15:00,2015-03-27 15:00,0.354,0.178,0.220,9.801,0
2015-03-27 16:00,2015-03-27 16:00,0.281,0.169,0.147,9.447,0
2015-03-27 17:00,2015-03-27 17:00,0.124,0.058,0.090,8.257,0
2015-03-27 18:00,2015-03-27 18:00,0.006,0,0.016,6.041,0
2015-03-27 19:00,2015-03-27 19:00,0,0,0,5.376,0
2015-03-27 20:00,2015-03-27 20:00,0,0,0,5.424,0
2015-03-27 21:00,2015-03-27 21:00,0,0,0,5.492,0
2015-03-27 22:00,2015-03-27 22:00,0,0,0,5.466,0
2015-03-27 23:00,2015-03-27 23:00,0,0,0,5.734,0
2015-03-28 00:00,2015-03-28 00:00,0,0,0,6.113,0
2015-03-28 01:00,2015-03-28 01:00,0,0,0,6.526,0
2015-03-28 02:00,2015-03-28 02:00,0,0,0,6.965,0
2015-03-28 03:00,2015-03-28 03:00,0,0,0,7.460,0
2015-03-28 04:00,2015-03-28 04:00,0,0,0,7.891,0
2015-03-28 05:00,2015-03-28 05:00,0,0,0,8.421,0
2015-03-28 06:00,2015-03-28 06:00,0,0,0.005,9.090,0
2015-03-28 07:00,2015-03-28 07:00,0.024,0,0.039,9.757,0
2015-03-28 08:00,2015-03-28 08:00,0.044,0,0.063,10.400,0
2015-03-28 09:00,2015-03-28 09:00,0.182,0.039,0.172,11.117,0
2015-03-28 10:00,2015-03-28 10:00,0.116,0.038,0.103,12.228,0
2015-03-28 11:00,2015-03-28 11:00,0.095,0,0.119,12.242,0
2015-03-28 12:00,2015-03-28 12:00,0.095,0,0.118,12.105,0
2015-03-28 13:00,2015-03-28 13:00,0.091,0,0.114,12.470,0
2015-03-28 14:00,2015-03-28 14:00,0.110,0,0.135,12.886,0
2015-03-28 15:00,2015-03-28 15:00,0.132,0.010,0.148,12.796,0
2015-03-28 16:00,2015-03-28 16:00,0.051,0.001,0.070,11.716,0
2015-03-28 17:00,2015-03-28 17:00,0.025,0.001,0.040,10.530,0
2015-03-28 18:00,2015-03-28 18:00,0.002,0,0.010,9.687,0
2015-03-28 19:00,2015-03-28 19:00,0,0,0,9.127,0
2015-03-28 20:00,2015-03-28 20:00,0,0,0,8.320,0
2015-03-28 21:00,2015-03-28 21:00,0,0,0,7.644,0
2015-03-28 22:00,2015-03-28 22:00,0,0,0,7.355,0
2015-03-28 23:00,2015-03-28 23:00,0,0,0,7.551,0
2015-03-29 00:00,2015-03-29 00:00,0,0,0,8.194,0
2015-03-29 01:00,2015-03-29 02:00,0,0,0,8.688,0
2015-03-29 02:00,2015-03-29 03:00,0,0,0,8.381,0
2015-03-29 03:00,2015-03-29 04:00,0,0,0,7.500,0
2015-03-29 04:00,2015-03-29 05:00,0,0,0,6.808,0
2015-03-29 05:00,2015-03-29 06:00,0,0,0,6.593,0
2015-03-29 06:00,2015-03-29 07:00,0,0,0.003,6.833,0
2015-03-29 07:00,2015-03-29 08:00,0.023,0.001,0.037,7.803,0
2015-03-29 08:00,2015-03-29 09:00,0.066,0.001,0.085,9.466,0
2015-03-29 09:00,2015-03-29 10:00,0.047,0,0.066,10.399,0
2015-03-29 10:00,2015-03-29 11:00,0.082,0,0.104,10.776,0
2015-03-29 11:00,2015-03-29 12:00,0.147,0,0.174,11.418,0
2015-03-29 12:00,2015-03-29 13:00,0.160,0,0.188,11.731,0
2015-03-29 13:00,2015-03-29 14:00,0.209,0.011,0.229,11.538,0
2015-03-29 14:00,2015-03-29 15:00,0.227,0.027,0.232,11.225,0
2015-03-29 15:00,2015-03-29 16:00,0.160,0.011,0.176,10.560,0
2015-03-29 16:00,2015-03-29 17:00,0.054,0,0.073,9.728,0
2015-03-29 17:00,2015-03-29 18:00,0.033,0.001,0.049,8.593,0
2015-03-29 18:00,2015-03-29 19:00,0.001,-0,0.008,7.211,0
2015-03-29 19:00,2015-03-29 20:00,0,0,0,6.689,0
2015-03-29 20:00,2015-03-29 21:00,0,0,0,6.345,0
2015-03-29 21:00,2015-03-29 22:00,0,0,0,5.838,0
2015-03-29 22:00,2015-03-29 23:00,0,0,0,5.319,0
2015-03-29 23:00,2015-03-30 00:00,0,0,0,4.800,0
2015-03-30 00:00,2015-03-30 01:00,0,0,0,4.332,0
2015-03-30 01:00,2015-03-30 02:00,0,0,0,3.914,0
2015-03-30 02:00,2015-03-30 03:00,0,0,0,3.557,0
2015-03-30 03:00,2015-03-30 04:00,0,0,0,3.263,0
2015-03-30 04:00,2015-03-30 05:00,0,0,0,2.905,0
2015-03-30 05:00,2015-03-30 06:00,0,0,0,2.685,0
2015-03-30 06:00,2015-03-30 07:00,0.010,0.009,0.013,3.131,0
2015-03-30 07:00,2015-03-30 08:00,0.177,0.156,0.044,4.394,0
2015-03-30 08:00,2015-03-30 09:00,0.386,0.355,0.070,5.647,0
2015-03-30 09:00,2015-03-30 10:00,0.441,0.332,0.159,6.559,0
2015-03-30 10:00,2015-03-30 11:00,0.351,0.137,0.254,7.711,0
2015-03-30 11:00,2015-03-30 12:00,0.469,0.252,0.278,8.431,0
2015-03-30 12:00,2015-03-30 13:00,0.589,0.429,0.249,8.874,0
2015-03-30 13:00,2015-03-30 14:00,0.325,0.081,0.284,9.594,0
2015-03-30 14:00,2015-03-30 15:00,0.198,0.012,0.214,9.839,0
2015-03-30 15:00,2015-03-30 16:00,0.141,0.007,0.158,9.162,0
2015-03-30 16:00,2015-03-30 17:00,0.056,0,0.075,8.054,0
2015-03-30 17:00,2015-03-30 18:00,0.017,0,0.031,7.948,0
2015-03-30 18:00,2015-03-30 19:00,0.001,-0,0.007,8.958,0
2015-03-30 19:00,2015-03-30 20:00,0,0,0,9.665,0
2015-03-30 20:00,2015-03-30 21:00,0,0,0,9.522,0
2015-03-30 21:00,2015-03-30 22:00,0,0,0,9.241,0
2015-03-30 22:00,2015-03-30 23:00,0,0,0,9.394,0
2015-03-30 23:00,2015-03-31 00:00,0,0,0,9.802,0
2015-03-31 00:00,2015-03-31 01:00,0,0,0,10.057,0
2015-03-31 01:00,2015-03-31 02:00,0,0,0,9.926,0
2015-03-31 02:00,2015-03-31 03:00,0,0,0,8.592,0
2015-03-31 03:00,2015-03-31 04:00,0,0,0,7.485,0
2015-03-31 04:00,2015-03-31 05:00,0,0,0,7.185,0
2015-03-31 05:00,2015-03-31 06:00,0,0,0,7.156,0
2015-03-31 06:00,2015-03-31 07:00,0.006,0.002,0.014,7.210,0
2015-03-31 07:00,2015-03-31 08:00,0.163,0.135,0.053,7.281,0
2015-03-31 08:00,2015-03-31 09:00,0.319,0.244,0.112,7.875,0
2015-03-31 09:00,2015-03-31 10:00,0.385,0.248,0.183,8.696,0
2015-03-31 10:00,2015-03-31 11:00,0.453,0.254,0.258,9.249,0
2015-03-31 11:00,2015-03-31 12:00,0.496,0.289,0.276,9.427,0
2015-03-31 12:00,2015-03-31 13:00,0.308,0.081,0.266,9.504,0
2015-03-31 13:00,2015-03-31 14:00,0.342,0.149,0.235,9.560,0
2015-03-31 14:00,2015-03-31 15:00,0.294,0.121,0.210,9.204,0
2015-03-31 15:00,2015-03-31 16:00,0.340,0.232,0.148,8.617,0
2015-03-31 16:00,2015-03-31 17:00,0.306,0.215,0.126,7.788,0
2015-03-31 17:00,2015-03-31 18:00,0.158,0.095,0.086,6.722,0
2015-03-31 18:00,2015-03-31 19:00,0.009,0,0.019,5.616,0
2015-03-31 19:00,2015-03-31 20:00,0,0,0,4.921,0
2015-03-31 20:00,2015-03-31 21:00,0,0,0,4.463,0
2015-03-31 21:00,2015-03-31 22:00,0,0,0,4.017,0
2015-03-31 22:00,2015-03-31 23:00,0,0,0,3.553,0
2015-03-31 23:00,2015-04-01 00:00,0,0,0,3.126,0
2015-04-01 00:00,2015-04-01 01:00,0,0,0,2.792,0
2015-04-01 01:00,2015-04-01 02:00,0,0,0,2.540,0
2015-04-01 02:00,2015-04-01 03:00,0,0,0,2.417,0
2015-04-01 03:00,2015-04-01 04:00,0,0,0,2.331,0
2015-04-01 04:00,2015-04-01 05:00,0,0,0,2.228,0
2015-04-01 05:00,2015-04-01 06:00,0,0,0,2.218,0
2015-04-01 06:00,2015-04-01 07:00,0.017,0.009,0.021,2.780,0
2015-04-01 07:00,2015-04-01 08:00,0.170,0.135,0.058,4.329,0
2015-04-01 08:00,2015-04-01 09:00,0.361,0.307,0.092,6.096,0
2015-04-01 09:00,2015-04-01 10:00,0.376,0.218,0.199,7.316,0
2015-04-01 10:00,2015-04-01 11:00,0.438,0.293,0.198,7.948,0
2015-04-01 11:00,2015-04-01 12:00,0.129,0,0.153,8.424,0
2015-04-01 12:00,2015-04-01 13:00,0.202,0.026,0.204,8.828,0
2015-04-01 13:00,2015-04-01 14:00,0.161,0.030,0.156,8.903,0
2015-04-01 14:00,2015-04-01 15:00,0.278,0.053,0.259,8.654,0
2015-04-01 15:00,2015-04-01 16:00,0.269,0.087,0.215,8.383,0
2015-04-01 16:00,2015-04-01 17:00,0.182,0.052,0.156,7.838,0
2015-04-01 17:00,2015-04-01 18:00,0.067,0.008,0.079,7.134,0
2015-04-01 18:00,2015-04-01 19:00,0.007,0,0.017,6.553,0
2015-04-01 19:00,2015-04-01 20:00,0,0,0,6.395,0
2015-04-01 20:00,2015-04-01 21:00,0,0,0,6.459,0
2015-04-01 21:00,2015-04-01 22:00,0,0,0,6.844,0
2015-04-01 22:00,2015-04-01 23:00,0,0,0,7.706,0
2015-04-01 23:00,2015-04-02 00:00,0,0,0,8.546,0
2015-04-02 00:00,2015-04-02 01:00,0,0,0,8.773,0
2015-04-02 01:00,2015-04-02 02:00,0,0,0,8.446,0
2015-04-02 02:00,2015-04-02 03:00,0,0,0,7.648,0
2015-04-02 03:00,2015-04-02 04:00,0,0,0,6.697,0
2015-04-02 04:00,2015-04-02 05:00,0,0,0,5.852,0
2015-04-02 05:00,2015-04-02 06:00,0,0,0,5.185,0
2015-04-02 06:00,2015-04-02 07:00,0.007,0.001,0.016,4.931,0
2015-04-02 07:00,2015-04-02 08:00,0.061,0.008,0.071,5.196,0
2015-04-02 08:00,2015-04-02 09:00,0.135,0.017,0.140,5.998,0
2015-04-02 09:00,2015-04-02 10:00,0.258,0.069,0.218,6.908,0
2015-04-02 10:00,2015-04-02 11:00,0.344,0.113,0.269,7.804,0
2015-04-02 11:00,2015-04-02 12:00,0.333,0.072,0.300,8.582,0
2015-04-02 12:00,2015-04-02 13:00,0.329,0.060,0.308,9.207,0
2015-04-02 13:00,2015-04-02 14:00,0.227,0.018,0.240,9.630,0
2015-04-02 14:00,2015-04-02 15:00,0.285,0.057,0.264,9.838,0
2015-04-02 15:00,2015-04-02 16:00,0.142,0.013,0.154,9.698,0
2015-04-02 16:00,2015-04-02 17:00,0.058,0,0.077,9.291,0
2015-04-02 17:00,2015-04-02 18:00,0.050,0.008,0.060,8.574,0
2015-04-02 18:00,2015-04-02 19:00,0,-0,0.005,7.440,0
2015-04-02 19:00,2015-04-02 20:00,0,0,0,7.056,0
2015-04-02 20:00,2015-04-02 21:00,0,0,0,6.975,0
2015-04-02 21:00,2015-04-02 22:00,0,0,0,7.028,0
2015-04-02 22:00,2015-04-02 23:00,0,0,0,7.138,0
2015-04-02 23:00,2015-04-03 00:00,0,0,0,7.252,0
2015-04-03 00:00,2015-04-03 01:00,0,0,0,7.280,0
2015-04-03 01:00,2015-04-03 02:00,0,0,0,7.116,0
2015-04-03 02:00,2015-04-03 03:00,0,0,0,6.906,0
2015-04-03 03:00,2015-04-03 04:00,0,0,0,6.684,0
2015-04-03 04:00,2015-04-03 05:00,0,0,0,6.597,0
2015-04-03 05:00,2015-04-03 06:00,0,0,0,6.572,0
2015-04-03 06:00,2015-04-03 07:00,0.004,0,0.013,6.853,0
2015-04-03 07:00,2015-04-03 08:00,0.041,0.002,0.057,7.550,0
2015-04-03 08:00,2015-04-03 09:00,0.036,0,0.053,8.614,0
2015-04-03 09:00,2015-04-03 10:00,0.145,0.011,0.160,9.820,0
2015-04-03 10:00,2015-04-03 11:00,0.169,0.005,0.191,10.803,0
2015-04-03 11:00,2015-04-03 12:00,0.132,0,0.157,11.525,0
2015-04-03 12:00,2015-04-03 13:00,0.138,0,0.165,12.209,0
2015-04-03 13:00,2015-04-03 14:00,0.084,0,0.107,12.676,0
2015-04-03 14:00,2015-04-03 15:00,0.080,0,0.103,12.611,0
2015-04-03 15:00,2015-04-03 16:00,0.113,0.001,0.137,12.053,0
2015-04-03 16:00,2015-04-03 17:00,0.096,0.007,0.112,11.155,0
2015-04-03 17:00,2015-04-03 18:00,0.022,0,0.037,9.959,0
2015-04-03 18:00,2015-04-03 19:00,0.003,0,0.011,8.735,0
2015-04-03 19:00,2015-04-03 20:00,0,0,0,7.856,0
2015-04-03 20:00,2015-04-03 21:00,0,0,0,7.210,0
2015-04-03 21:00,2015-04-03 22:00,0,0,0,6.688,0
2015-04-03 22:00,2015-04-03 23:00,0,0,0,6.212,0
2015-04-03 23:00,2015-04-04 00:00,0,0,0,5.753,0
2015-04-04 00:00,2015-04-04 01:00,0,0,0,5.354,0
2015-04-04 01:00,2015-04-04 02:00,0,0,0,5.144,0
2015-04-04 02:00,2015-04-04 03:00,0,0,0,5.111,0
2015-04-04 03:00,2015-04-04 04:00,0,0,0,5.121,0
2015-04-04 04:00,2015-04-04 05:00,0,0,0,5.085,0
2015-04-04 05:00,2015-04-04 06:00,0,0,0,5.054,0
2015-04-04 06:00,2015-04-04 07:00,0,0,0.006,5.497,0
2015-04-04 07:00,2015-04-04 08:00,0.034,0,0.050,6.252,0
2015-04-04 08:00,2015-04-04 09:00,0.044,0.001,0.061,7.433,0
2015-04-04 09:00,2015-04-04 10:00,0.041,0,0.059,8.891,0
2015-04-04 10:00,2015-04-04 11:00,0.060,0,0.080,9.497,0
2015-04-04 11:00,2015-04-04 12:00,0.064,0,0.084,10.121,0
2015-04-04 12:00,2015-04-04 13:00,0.080,0,0.102,10.783,0
2015-04-04 13:00,2015-04-04 14:00,0.163,0.011,0.180,11.325,0
2015-04-04 14:00,2015-04-04 15:00,0.266,0.042,0.261,11.560,0
2015-04-04 15:00,2015-04-04 16:00,0.257,0.072,0.221,11.442,0
2015-04-04 16:00,2015-04-04 17:00,0.184,0.041,0.172,10.927,0
2015-04-04 17:00,2015-04-04 18:00,0.079,0.009,0.092,9.882,0
2015-04-04 18:00,2015-04-04 19:00,0.012,0,0.024,7.901,0
2015-04-04 19:00,2015-04-04 20:00,0,0,0,7.224,0
2015-04-04 20:00,2015-04-04 21:00,0,0,0,7.249,0
2015-04-04 21:00,2015-04-04 22:00,0,0,0,7.058,0
2015-04-04 22:00,2015-04-04 23:00,0,0,0,6.901,0
2015-04-04 23:00,2015-04-05 00:00,0,0,0,6.566,0
2015-04-05 00:00,2015-04-05 01:00,0,0,0,6.148,0
2015-04-05 01:00,2015-04-05 02:00,0,0,0,5.797,0
2015-04-05 02:00,2015-04-05 03:00,0,0,0,5.535,0
2015-04-05 03:00,2015-04-05 04:00,0,0,0,5.306,0
2015-04-05 04:00,2015-04-05 05:00,0,0,0,5.150,0
2015-04-05 05:00,2015-04-05 06:00,0,0,0,4.906,0
2015-04-05 06:00,2015-04-05 07:00,0.016,0.006,0.024,5.461,0
2015-04-05 07:00,2015-04-05 08:00,0.192,0.156,0.061,6.158,0
2015-04-05 08:00,2015-04-05 09:00,0.289,0.185,0.137,7.367,0
2015-04-05 09:00,2015-04-05 10:00,0.259,0.071,0.220,8.867,0
2015-04-05 10:00,2015-04-05 11:00,0.260,0.039,0.255,10.205,0
2015-04-05 11:00,2015-04-05 12:00,0.301,0.048,0.293,11.377,0
2015-04-05 12:00,2015-04-05 13:00,0.211,0.020,0.224,12.598,0
2015-04-05 13:00,2015-04-05 14:00,0.122,0.001,0.147,12.630,0
2015-04-05 14:00,2015-04-05 15:00,0.177,0.067,0.141,12.455,0
2015-04-05 15:00,2015-04-05 16:00,0.338,0.145,0.240,12.330,0
2015-04-05 16:00,2015-04-05 17:00,0.195,0.054,0.172,12.165,0
2015-04-05 17:00,2015-04-05 18:00,0.105,0.031,0.097,11.351,0
2015-04-05 18:00,2015-04-05 19:00,0.018,0,0.031,9.273,0
2015-04-05 19:00,2015-04-05 20:00,0,0,0,8.055,0
2015-04-05 20:00,2015-04-05 21:00,0,0,0,7.397,0
2015-04-05 21:00,2015-04-05 22:00,0,0,0,7.095,0
2015-04-05 22:00,2015-04-05 23:00,0,0,0,6.873,0
2015-04-05 23:00,2015-04-06 00:00,0,0,0,6.789,0
2015-04-06 00:00,2015-04-06 01:00,0,0,0,5.980,0
2015-04-06 01:00,2015-04-06 02:00,0,0,0,4.430,0
2015-04-06 02:00,2015-04-06 03:00,0,0,0,3.324,0
2015-04-06 03:00,2015-04-06 04:00,0,0,0,2.843,0
2015-04-06 04:00,2015-04-06 05:00,0,0,0,3.401,0
2015-04-06 05:00,2015-04-06 06:00,0,0,0,4.210,0
2015-04-06 06:00,2015-04-06 07:00,0.030,0.019,0.027,4.692,0
2015-04-06 07:00,2015-04-06 08:00,0.206,0.176,0.055,5.288,0
2015-04-06 08:00,2015-04-06 09:00,0.413,0.382,0.077,6.208,0
2015-04-06 09:00,2015-04-06 10:00,0.589,0.581,0.093,7.542,0
2015-04-06 10:00,2015-04-06 11:00,0.705,0.722,0.115,9.652,0
2015-04-06 11:00,2015-04-06 12:00,0.767,0.805,0.134,12.433,0
2015-04-06 12:00,2015-04-06 13:00,0.760,0.779,0.163,14.940,0
2015-04-06 13:00,2015-04-06 14:00,0.727,0.731,0.169,16.259,0
2015-04-06 14:00,2015-04-06 15:00,0.547,0.410,0.241,16.584,0
2015-04-06 15:00,2015-04-06 16:00,0.428,0.289,0.211,16.404,0
2015-04-06 16:00,2015-04-06 17:00,0.355,0.276,0.135,15.788,0
2015-04-06 17:00,2015-04-06 18:00,0.160,0.087,0.103,13.988,0
2015-04-06 18:00,2015-04-06 19:00,0.021,0,0.036,10.434,0
2015-04-06 19:00,2015-04-06 20:00,0,0,0,8.641,0
2015-04-06 20:00,2015-04-06 21:00,0,0,0,7.566,0
2015-04-06 21:00,2015-04-06 22:00,0,0,0,6.532,0
2015-04-06 22:00,2015-04-06 23:00,0,0,0,5.563,0
2015-04-06 23:00,2015-04-07 00:00,0,0,0,4.674,0
2015-04-07 00:00,2015-04-07 01:00,0,0,0,4.015,0
2015-04-07 01:00,2015-04-07 02:00,0,0,0,3.914,0
2015-04-07 02:00,2015-04-07 03:00,0,0,0,4.249,0
2015-04-07 03:00,2015-04-07 04:00,0,0,0,4.391,0
2015-04-07 04:00,2015-04-07 05:00,0,0,0,4.211,0
