# Renewables.ninja Solar photovoltaic power (PV) (Point API) - 51.897, -2.050 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060,,,,,,,,,,,,,,,,,
# Units: time in UTC, local_time in Europe/London, electricity in kW, irradiance_direct in unknown, irradiance_diffuse in unknown, temperature in ºC,,,,,,,,,,,,,
"# {""units"": {""time"": ""UTC"""," ""local_time"": ""Europe/London"""," ""electricity"": ""kW"""," ""irradiance_direct"": ""unknown"""," ""irradiance_diffuse"": ""unknown"""," ""temperature"": ""\u00baC""}"," ""params"": {""local_time"": true"," ""header"": true"," ""lat"": ""51.89708930387609"""," ""lon"": ""-2.050085593066383"""," ""date_from"": ""2019-01-01"""," ""date_to"": ""2019-12-31"""," ""dataset"": ""merra2"""," ""capacity"": ""1"""," ""system_loss"": ""0.1"""," ""tracking"": ""0"""," ""tilt"": ""35"""," ""azim"": ""180"""," ""raw"": true}}"
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,,,,,,,,,,,,,
07/04/2019 13:00,07/04/2019 14:00,0.702,0.72,0.135,14.482,,,,,,,,,,,,,
07/04/2019 14:00,07/04/2019 15:00,0.586,0.554,0.142,14.685,,,,,,,,,,,,,
07/04/2019 15:00,07/04/2019 16:00,0.424,0.343,0.148,14.527,,,,,,,,,,,,,
07/04/2019 16:00,07/04/2019 17:00,0.184,0.073,0.142,13.767,,,,,,,,,,,,,
07/04/2019 17:00,07/04/2019 18:00,0.04,0.004,0.054,12.389,,,,,,,,,,,,,
07/04/2019 18:00,07/04/2019 19:00,0,0,0.006,10.749,,,,,,,,,,,,,
07/04/2019 19:00,07/04/2019 20:00,0,0,0,9.989,,,,,,,,,,,,,
07/04/2019 20:00,07/04/2019 21:00,0,0,0,9.355,,,,,,,,,,,,,
07/04/2019 21:00,07/04/2019 22:00,0,0,0,8.745,,,,,,,,,,,,,
07/04/2019 22:00,07/04/2019 23:00,0,0,0,8.364,,,,,,,,,,,,,
07/04/2019 23:00,08/04/2019 00:00,0,0,0,7.984,,,,,,,,,,,,,
08/04/2019 00:00,08/04/2019 01:00,0,0,0,7.607,,,,,,,,,,,,,
08/04/2019 01:00,08/04/2019 02:00,0,0,0,7.269,,,,,,,,,,,,,
08/04/2019 02:00,08/04/2019 03:00,0,0,0,6.98,,,,,,,,,,,,,
08/04/2019 03:00,08/04/2019 04:00,0,0,0,6.766,,,,,,,,,,,,,
08/04/2019 04:00,08/04/2019 05:00,0,0,0,6.618,,,,,,,,,,,,,
08/04/2019 05:00,08/04/2019 06:00,0,0,0.002,6.388,,,,,,,,,,,,,
08/04/2019 06:00,08/04/2019 07:00,0.013,0,0.025,6.609,,,,,,,,,,,,,
08/04/2019 07:00,08/04/2019 08:00,0.056,0.003,0.071,7.067,,,,,,,,,,,,,
08/04/2019 08:00,08/04/2019 09:00,0.122,0.01,0.134,7.853,,,,,,,,,,,,,
08/04/2019 09:00,08/04/2019 10:00,0.194,0.024,0.198,8.716,,,,,,,,,,,,,
08/04/2019 10:00,08/04/2019 11:00,0.269,0.046,0.258,9.743,,,,,,,,,,,,,
08/04/2019 11:00,08/04/2019 12:00,0.279,0.047,0.269,10.659,,,,,,,,,,,,,
08/04/2019 12:00,08/04/2019 13:00,0.304,0.058,0.287,11.43,,,,,,,,,,,,,
08/04/2019 13:00,08/04/2019 14:00,0.251,0.037,0.25,11.937,,,,,,,,,,,,,
08/04/2019 14:00,08/04/2019 15:00,0.209,0.027,0.214,12.256,,,,,,,,,,,,,
08/04/2019 15:00,08/04/2019 16:00,0.14,0.013,0.154,12.277,,,,,,,,,,,,,
08/04/2019 16:00,08/04/2019 17:00,0.08,0.006,0.097,12.01,,,,,,,,,,,,,
08/04/2019 17:00,08/04/2019 18:00,0.03,0.001,0.046,11.391,,,,,,,,,,,,,
08/04/2019 18:00,08/04/2019 19:00,0.001,0,0.008,10.464,,,,,,,,,,,,,
08/04/2019 19:00,08/04/2019 20:00,0,0,0,9.86,,,,,,,,,,,,,
08/04/2019 20:00,08/04/2019 21:00,0,0,0,9.41,,,,,,,,,,,,,
08/04/2019 21:00,08/04/2019 22:00,0,0,0,8.813,,,,,,,,,,,,,
08/04/2019 22:00,08/04/2019 23:00,0,0,0,8.269,,,,,,,,,,,,,
08/04/2019 23:00,09/04/2019 00:00,0,0,0,8.047,,,,,,,,,,,,,
09/04/2019 00:00,09/04/2019 01:00,0,0,0,7.96,,,,,,,,,,,,,
09/04/2019 01:00,09/04/2019 02:00,0,0,0,7.804,,,,,,,,,,,,,
09/04/2019 02:00,09/04/2019 03:00,0,0,0,7.454,,,,,,,,,,,,,
09/04/2019 03:00,09/04/2019 04:00,0,0,0,7.038,,,,,,,,,,,,,
09/04/2019 04:00,09/04/2019 05:00,0,0,0,6.631,,,,,,,,,,,,,
09/04/2019 05:00,09/04/2019 06:00,0,0,0.001,6.3,,,,,,,,,,,,,
09/04/2019 06:00,09/04/2019 07:00,0.009,0,0.02,6.12,,,,,,,,,,,,,
09/04/2019 07:00,09/04/2019 08:00,0.04,0.002,0.055,6.296,,,,,,,,,,,,,
09/04/2019 08:00,09/04/2019 09:00,0.098,0.007,0.112,6.854,,,,,,,,,,,,,
09/04/2019 09:00,09/04/2019 10:00,0.198,0.026,0.199,7.821,,,,,,,,,,,,,
09/04/2019 10:00,09/04/2019 11:00,0.259,0.045,0.247,9.037,,,,,,,,,,,,,
09/04/2019 11:00,09/04/2019 12:00,0.325,0.078,0.288,10.369,,,,,,,,,,,,,
09/04/2019 12:00,09/04/2019 13:00,0.383,0.125,0.309,11.541,,,,,,,,,,,,,
09/04/2019 13:00,09/04/2019 14:00,0.334,0.096,0.284,12.039,,,,,,,,,,,,,
09/04/2019 14:00,09/04/2019 15:00,0.305,0.09,0.257,12.076,,,,,,,,,,,,,
09/04/2019 15:00,09/04/2019 16:00,0.249,0.073,0.211,11.811,,,,,,,,,,,,,
09/04/2019 16:00,09/04/2019 17:00,0.177,0.051,0.155,11.181,,,,,,,,,,,,,
09/04/2019 17:00,09/04/2019 18:00,0.081,0.017,0.086,9.845,,,,,,,,,,,,,
09/04/2019 18:00,09/04/2019 19:00,0.007,0,0.017,7.813,,,,,,,,,,,,,
09/04/2019 19:00,09/04/2019 20:00,0,0,0,6.155,,,,,,,,,,,,,
09/04/2019 20:00,09/04/2019 21:00,0,0,0,5.221,,,,,,,,,,,,,
09/04/2019 21:00,09/04/2019 22:00,0,0,0,4.477,,,,,,,,,,,,,
09/04/2019 22:00,09/04/2019 23:00,0,0,0,3.916,,,,,,,,,,,,,
09/04/2019 23:00,10/04/2019 00:00,0,0,0,3.395,,,,,,,,,,,,,
10/04/2019 00:00,10/04/2019 01:00,0,0,0,2.887,,,,,,,,,,,,,
10/04/2019 01:00,10/04/2019 02:00,0,0,0,2.403,,,,,,,,,,,,,
10/04/2019 02:00,10/04/2019 03:00,0,0,0,2.141,,,,,,,,,,,,,
10/04/2019 03:00,10/04/2019 04:00,0,0,0,2.07,,,,,,,,,,,,,
10/04/2019 04:00,10/04/2019 05:00,0,0,0,1.614,,,,,,,,,,,,,
10/04/2019 05:00,10/04/2019 06:00,0,0,0.006,1.318,,,,,,,,,,,,,
10/04/2019 06:00,10/04/2019 07:00,0.074,0.035,0.057,1.78,,,,,,,,,,,,,
10/04/2019 07:00,10/04/2019 08:00,0.284,0.241,0.07,3.639,,,,,,,,,,,,,
10/04/2019 08:00,10/04/2019 09:00,0.496,0.482,0.073,5.984,,,,,,,,,,,,,
10/04/2019 09:00,10/04/2019 10:00,0.668,0.703,0.075,7.752,,,,,,,,,,,,,
10/04/2019 10:00,10/04/2019 11:00,0.781,0.863,0.078,9.118,,,,,,,,,,,,,
10/04/2019 11:00,10/04/2019 12:00,0.837,0.95,0.08,10.246,,,,,,,,,,,,,
10/04/2019 12:00,10/04/2019 13:00,0.84,0.96,0.081,11.132,,,,,,,,,,,,,
10/04/2019 13:00,10/04/2019 14:00,0.793,0.894,0.079,11.768,,,,,,,,,,,,,
10/04/2019 14:00,10/04/2019 15:00,0.696,0.759,0.076,12.054,,,,,,,,,,,,,
10/04/2019 15:00,10/04/2019 16:00,0.548,0.566,0.071,11.992,,,,,,,,,,,,,
10/04/2019 16:00,10/04/2019 17:00,0.354,0.338,0.064,11.482,,,,,,,,,,,,,
10/04/2019 17:00,10/04/2019 18:00,0.142,0.114,0.054,10.119,,,,,,,,,,,,,
10/04/2019 18:00,10/04/2019 19:00,0.007,0,0.018,6.868,,,,,,,,,,,,,
10/04/2019 19:00,10/04/2019 20:00,0,0,0,4.9,,,,,,,,,,,,,
10/04/2019 20:00,10/04/2019 21:00,0,0,0,3.907,,,,,,,,,,,,,
10/04/2019 21:00,10/04/2019 22:00,0,0,0,2.633,,,,,,,,,,,,,
10/04/2019 22:00,10/04/2019 23:00,0,0,0,1.439,,,,,,,,,,,,,
10/04/2019 23:00,11/04/2019 00:00,0,0,0,0.347,,,,,,,,,,,,,
11/04/2019 00:00,11/04/2019 01:00,0,0,0,-0.599,,,,,,,,,,,,,
11/04/2019 01:00,11/04/2019 02:00,0,0,0,-1.417,,,,,,,,,,,,,
11/04/2019 02:00,11/04/2019 03:00,0,0,0,-2.096,,,,,,,,,,,,,
11/04/2019 03:00,11/04/2019 04:00,0,0,0,-2.625,,,,,,,,,,,,,
11/04/2019 04:00,11/04/2019 05:00,0,0,0,-3.055,,,,,,,,,,,,,
11/04/2019 05:00,11/04/2019 06:00,0.001,0,0.008,-3.199,,,,,,,,,,,,,
11/04/2019 06:00,11/04/2019 07:00,0.095,0.07,0.043,-0.786,,,,,,,,,,,,,
11/04/2019 07:00,11/04/2019 08:00,0.32,0.293,0.053,1.419,,,,,,,,,,,,,
11/04/2019 08:00,11/04/2019 09:00,0.53,0.531,0.06,4.698,,,,,,,,,,,,,
11/04/2019 09:00,11/04/2019 10:00,0.692,0.737,0.067,6.59,,,,,,,,,,,,,
11/04/2019 10:00,11/04/2019 11:00,0.798,0.887,0.072,7.984,,,,,,,,,,,,,
11/04/2019 11:00,11/04/2019 12:00,0.85,0.969,0.076,9.19,,,,,,,,,,,,,
11/04/2019 12:00,11/04/2019 13:00,0.85,0.974,0.077,10.174,,,,,,,,,,,,,
11/04/2019 13:00,11/04/2019 14:00,0.801,0.904,0.077,10.851,,,,,,,,,,,,,
11/04/2019 14:00,11/04/2019 15:00,0.701,0.764,0.074,11.2,,,,,,,,,,,,,
11/04/2019 15:00,11/04/2019 16:00,0.55,0.567,0.07,11.229,,,,,,,,,,,,,
11/04/2019 16:00,11/04/2019 17:00,0.354,0.337,0.064,10.893,,,,,,,,,,,,,
11/04/2019 17:00,11/04/2019 18:00,0.142,0.112,0.055,9.966,,,,,,,,,,,,,
11/04/2019 18:00,11/04/2019 19:00,0.008,0,0.019,7.451,,,,,,,,,,,,,
11/04/2019 19:00,11/04/2019 20:00,0,0,0,5.379,,,,,,,,,,,,,
11/04/2019 20:00,11/04/2019 21:00,0,0,0,4.122,,,,,,,,,,,,,
11/04/2019 21:00,11/04/2019 22:00,0,0,0,3.164,,,,,,,,,,,,,
11/04/2019 22:00,11/04/2019 23:00,0,0,0,2.344,,,,,,,,,,,,,
11/04/2019 23:00,12/04/2019 00:00,0,0,0,1.542,,,,,,,,,,,,,
12/04/2019 00:00,12/04/2019 01:00,0,0,0,0.768,,,,,,,,,,,,,
12/04/2019 01:00,12/04/2019 02:00,0,0,0,0.328,,,,,,,,,,,,,
12/04/2019 02:00,12/04/2019 03:00,0,0,0,0.259,,,,,,,,,,,,,
12/04/2019 03:00,12/04/2019 04:00,0,0,0,0.015,,,,,,,,,,,,,
12/04/2019 04:00,12/04/2019 05:00,0,0,0,-0.306,,,,,,,,,,,,,
12/04/2019 05:00,12/04/2019 06:00,0.001,0,0.008,-0.433,,,,,,,,,,,,,
12/04/2019 06:00,12/04/2019 07:00,0.075,0.03,0.062,0.68,,,,,,,,,,,,,
12/04/2019 07:00,12/04/2019 08:00,0.295,0.249,0.072,2.803,,,,,,,,,,,,,
12/04/2019 08:00,12/04/2019 09:00,0.5,0.481,0.077,5.651,,,,,,,,,,,,,
12/04/2019 09:00,12/04/2019 10:00,0.66,0.681,0.083,7.384,,,,,,,,,,,,,
12/04/2019 10:00,12/04/2019 11:00,0.766,0.829,0.088,8.669,,,,,,,,,,,,,
12/04/2019 11:00,12/04/2019 12:00,0.821,0.912,0.091,9.753,,,,,,,,,,,,,
12/04/2019 12:00,12/04/2019 13:00,0.822,0.917,0.093,10.591,,,,,,,,,,,,,
12/04/2019 13:00,12/04/2019 14:00,0.772,0.845,0.093,11.123,,,,,,,,,,,,,
12/04/2019 14:00,12/04/2019 15:00,0.673,0.708,0.091,11.289,,,,,,,,,,,,,
12/04/2019 15:00,12/04/2019 16:00,0.526,0.518,0.087,11.091,,,,,,,,,,,,,
12/04/2019 16:00,12/04/2019 17:00,0.322,0.275,0.088,10.463,,,,,,,,,,,,,
12/04/2019 17:00,12/04/2019 18:00,0.114,0.059,0.078,9.254,,,,,,,,,,,,,
12/04/2019 18:00,12/04/2019 19:00,0.009,0,0.02,6.829,,,,,,,,,,,,,
12/04/2019 19:00,12/04/2019 20:00,0,0,0,5.31,,,,,,,,,,,,,
12/04/2019 20:00,12/04/2019 21:00,0,0,0,4.588,,,,,,,,,,,,,
12/04/2019 21:00,12/04/2019 22:00,0,0,0,3.653,,,,,,,,,,,,,
12/04/2019 22:00,12/04/2019 23:00,0,0,0,3.009,,,,,,,,,,,,,
12/04/2019 23:00,13/04/2019 00:00,0,0,0,2.431,,,,,,,,,,,,,
13/04/2019 00:00,13/04/2019 01:00,0,0,0,1.712,,,,,,,,,,,,,
13/04/2019 01:00,13/04/2019 02:00,0,0,0,0.955,,,,,,,,,,,,,
13/04/2019 02:00,13/04/2019 03:00,0,0,0,0.526,,,,,,,,,,,,,
13/04/2019 03:00,13/04/2019 04:00,0,0,0,0.359,,,,,,,,,,,,,
13/04/2019 04:00,13/04/2019 05:00,0,0,0,0.088,,,,,,,,,,,,,
13/04/2019 05:00,13/04/2019 06:00,0.002,0,0.009,0.02,,,,,,,,,,,,,
13/04/2019 06:00,13/04/2019 07:00,0.076,0.029,0.065,0.939,,,,,,,,,,,,,
13/04/2019 07:00,13/04/2019 08:00,0.294,0.244,0.076,2.838,,,,,,,,,,,,,
13/04/2019 08:00,13/04/2019 09:00,0.497,0.471,0.082,5.149,,,,,,,,,,,,,
13/04/2019 09:00,13/04/2019 10:00,0.631,0.626,0.098,6.834,,,,,,,,,,,,,
13/04/2019 10:00,13/04/2019 11:00,0.728,0.751,0.109,7.996,,,,,,,,,,,,,
13/04/2019 11:00,13/04/2019 12:00,0.765,0.795,0.121,8.815,,,,,,,,,,,,,
13/04/2019 12:00,13/04/2019 13:00,0.746,0.758,0.133,9.366,,,,,,,,,,,,,
13/04/2019 13:00,13/04/2019 14:00,0.699,0.695,0.132,9.623,,,,,,,,,,,,,
13/04/2019 14:00,13/04/2019 15:00,0.62,0.6,0.122,9.681,,,,,,,,,,,,,
13/04/2019 15:00,13/04/2019 16:00,0.49,0.447,0.109,9.426,,,,,,,,,,,,,
13/04/2019 16:00,13/04/2019 17:00,0.319,0.262,0.095,8.799,,,,,,,,,,,,,
13/04/2019 17:00,13/04/2019 18:00,0.131,0.08,0.074,7.631,,,,,,,,,,,,,
13/04/2019 18:00,13/04/2019 19:00,0.012,0,0.024,5.074,,,,,,,,,,,,,
13/04/2019 19:00,13/04/2019 20:00,0,0,0,3.263,,,,,,,,,,,,,
13/04/2019 20:00,13/04/2019 21:00,0,0,0,2.663,,,,,,,,,,,,,
13/04/2019 21:00,13/04/2019 22:00,0,0,0,1.946,,,,,,,,,,,,,
13/04/2019 22:00,13/04/2019 23:00,0,0,0,1.359,,,,,,,,,,,,,
13/04/2019 23:00,14/04/2019 00:00,0,0,0,0.753,,,,,,,,,,,,,
14/04/2019 00:00,14/04/2019 01:00,0,0,0,-0.36,,,,,,,,,,,,,
14/04/2019 01:00,14/04/2019 02:00,0,0,0,-1.198,,,,,,,,,,,,,
14/04/2019 02:00,14/04/2019 03:00,0,0,0,-1.698,,,,,,,,,,,,,
14/04/2019 03:00,14/04/2019 04:00,0,0,0,-2.045,,,,,,,,,,,,,
14/04/2019 04:00,14/04/2019 05:00,0,0,0,-2.181,,,,,,,,,,,,,
14/04/2019 05:00,14/04/2019 06:00,0.004,0,0.012,-2.094,,,,,,,,,,,,,
14/04/2019 06:00,14/04/2019 07:00,0.081,0.024,0.074,-0.517,,,,,,,,,,,,,
14/04/2019 07:00,14/04/2019 08:00,0.253,0.159,0.117,1.624,,,,,,,,,,,,,
14/04/2019 08:00,14/04/2019 09:00,0.443,0.352,0.136,4.459,,,,,,,,,,,,,
14/04/2019 09:00,14/04/2019 10:00,0.475,0.32,0.21,6.125,,,,,,,,,,,,,
14/04/2019 10:00,14/04/2019 11:00,0.34,0.105,0.272,6.695,,,,,,,,,,,,,
14/04/2019 11:00,14/04/2019 12:00,0.22,0.028,0.219,6.791,,,,,,,,,,,,,
14/04/2019 12:00,14/04/2019 13:00,0.265,0.046,0.251,7.334,,,,,,,,,,,,,
14/04/2019 13:00,14/04/2019 14:00,0.429,0.191,0.29,8.46,,,,,,,,,,,,,
14/04/2019 14:00,14/04/2019 15:00,0.432,0.244,0.242,8.846,,,,,,,,,,,,,
14/04/2019 15:00,14/04/2019 16:00,0.415,0.283,0.184,8.888,,,,,,,,,,,,,
14/04/2019 16:00,14/04/2019 17:00,0.191,0.06,0.157,8.319,,,,,,,,,,,,,
14/04/2019 17:00,14/04/2019 18:00,0.046,0.003,0.06,7.059,,,,,,,,,,,,,
14/04/2019 18:00,14/04/2019 19:00,0.006,0,0.015,5.682,,,,,,,,,,,,,
14/04/2019 19:00,14/04/2019 20:00,0,0,0,4.489,,,,,,,,,,,,,
14/04/2019 20:00,14/04/2019 21:00,0,0,0,3.575,,,,,,,,,,,,,
14/04/2019 21:00,14/04/2019 22:00,0,0,0,2.894,,,,,,,,,,,,,
14/04/2019 22:00,14/04/2019 23:00,0,0,0,2.558,,,,,,,,,,,,,
14/04/2019 23:00,15/04/2019 00:00,0,0,0,2.281,,,,,,,,,,,,,
15/04/2019 00:00,15/04/2019 01:00,0,0,0,1.932,,,,,,,,,,,,,
15/04/2019 01:00,15/04/2019 02:00,0,0,0,1.733,,,,,,,,,,,,,
15/04/2019 02:00,15/04/2019 03:00,0,0,0,1.686,,,,,,,,,,,,,
15/04/2019 03:00,15/04/2019 04:00,0,0,0,1.703,,,,,,,,,,,,,
15/04/2019 04:00,15/04/2019 05:00,0,0,0,1.751,,,,,,,,,,,,,
15/04/2019 05:00,15/04/2019 06:00,0.002,0,0.009,2.253,,,,,,,,,,,,,
15/04/2019 06:00,15/04/2019 07:00,0.067,0.013,0.072,3.303,,,,,,,,,,,,,
15/04/2019 07:00,15/04/2019 08:00,0.22,0.117,0.128,5.077,,,,,,,,,,,,,
15/04/2019 08:00,15/04/2019 09:00,0.394,0.288,0.15,7.322,,,,,,,,,,,,,
15/04/2019 09:00,15/04/2019 10:00,0.537,0.451,0.163,9.213,,,,,,,,,,,,,
15/04/2019 10:00,15/04/2019 11:00,0.654,0.608,0.162,10.718,,,,,,,,,,,,,
15/04/2019 11:00,15/04/2019 12:00,0.725,0.718,0.156,11.843,,,,,,,,,,,,,
15/04/2019 12:00,15/04/2019 13:00,0.745,0.76,0.148,12.606,,,,,,,,,,,,,
15/04/2019 13:00,15/04/2019 14:00,0.711,0.718,0.142,13.014,,,,,,,,,,,,,
15/04/2019 14:00,15/04/2019 15:00,0.584,0.53,0.158,12.996,,,,,,,,,,,,,
15/04/2019 15:00,15/04/2019 16:00,0.385,0.258,0.182,12.539,,,,,,,,,,,,,
15/04/2019 16:00,15/04/2019 17:00,0.189,0.064,0.155,11.618,,,,,,,,,,,,,
15/04/2019 17:00,15/04/2019 18:00,0.058,0.006,0.072,10.247,,,,,,,,,,,,,
15/04/2019 18:00,15/04/2019 19:00,0.006,0,0.016,8.719,,,,,,,,,,,,,
15/04/2019 19:00,15/04/2019 20:00,0,0,0,7.504,,,,,,,,,,,,,
15/04/2019 20:00,15/04/2019 21:00,0,0,0,6.705,,,,,,,,,,,,,
15/04/2019 21:00,15/04/2019 22:00,0,0,0,6.067,,,,,,,,,,,,,
15/04/2019 22:00,15/04/2019 23:00,0,0,0,5.595,,,,,,,,,,,,,
15/04/2019 23:00,16/04/2019 00:00,0,0,0,5.234,,,,,,,,,,,,,
16/04/2019 00:00,16/04/2019 01:00,0,0,0,4.978,,,,,,,,,,,,,
16/04/2019 01:00,16/04/2019 02:00,0,0,0,4.72,,,,,,,,,,,,,
16/04/2019 02:00,16/04/2019 03:00,0,0,0,4.596,,,,,,,,,,,,,
16/04/2019 03:00,16/04/2019 04:00,0,0,0,4.563,,,,,,,,,,,,,
16/04/2019 04:00,16/04/2019 05:00,0,0,0,4.547,,,,,,,,,,,,,
16/04/2019 05:00,16/04/2019 06:00,0.001,0,0.007,4.505,,,,,,,,,,,,,
16/04/2019 06:00,16/04/2019 07:00,0.031,0.001,0.045,5.025,,,,,,,,,,,,,
16/04/2019 07:00,16/04/2019 08:00,0.088,0.007,0.101,5.769,,,,,,,,,,,,,
16/04/2019 08:00,16/04/2019 09:00,0.165,0.021,0.169,7.192,,,,,,,,,,,,,
16/04/2019 09:00,16/04/2019 10:00,0.243,0.043,0.231,8.613,,,,,,,,,,,,,
16/04/2019 10:00,16/04/2019 11:00,0.323,0.079,0.285,10.062,,,,,,,,,,,,,
16/04/2019 11:00,16/04/2019 12:00,0.343,0.086,0.303,11.318,,,,,,,,,,,,,
16/04/2019 12:00,16/04/2019 13:00,0.355,0.095,0.31,12.344,,,,,,,,,,,,,
16/04/2019 13:00,16/04/2019 14:00,0.347,0.098,0.299,13.135,,,,,,,,,,,,,
16/04/2019 14:00,16/04/2019 15:00,0.297,0.077,0.264,13.494,,,,,,,,,,,,,
16/04/2019 15:00,16/04/2019 16:00,0.237,0.056,0.217,13.539,,,,,,,,,,,,,
16/04/2019 16:00,16/04/2019 17:00,0.163,0.033,0.159,13.292,,,,,,,,,,,,,
16/04/2019 17:00,16/04/2019 18:00,0.074,0.009,0.087,12.646,,,,,,,,,,,,,
16/04/2019 18:00,16/04/2019 19:00,0.013,0,0.026,11.265,,,,,,,,,,,,,
16/04/2019 19:00,16/04/2019 20:00,0,0,0,10.136,,,,,,,,,,,,,
16/04/2019 20:00,16/04/2019 21:00,0,0,0,9.359,,,,,,,,,,,,,
16/04/2019 21:00,16/04/2019 22:00,0,0,0,8.508,,,,,,,,,,,,,
16/04/2019 22:00,16/04/2019 23:00,0,0,0,8.052,,,,,,,,,,,,,
16/04/2019 23:00,17/04/2019 00:00,0,0,0,7.519,,,,,,,,,,,,,
17/04/2019 00:00,17/04/2019 01:00,0,0,0,6.847,,,,,,,,,,,,,
17/04/2019 01:00,17/04/2019 02:00,0,0,0,6.061,,,,,,,,,,,,,
17/04/2019 02:00,17/04/2019 03:00,0,0,0,5.367,,,,,,,,,,,,,
17/04/2019 03:00,17/04/2019 04:00,0,0,0,4.875,,,,,,,,,,,,,
17/04/2019 04:00,17/04/2019 05:00,0,0,0,4.653,,,,,,,,,,,,,
17/04/2019 05:00,17/04/2019 06:00,0.003,0,0.012,4.881,,,,,,,,,,,,,
17/04/2019 06:00,17/04/2019 07:00,0.05,0.005,0.062,5.632,,,,,,,,,,,,,
17/04/2019 07:00,17/04/2019 08:00,0.166,0.053,0.137,6.786,,,,,,,,,,,,,
17/04/2019 08:00,17/04/2019 09:00,0.4,0.293,0.156,8.741,,,,,,,,,,,,,
17/04/2019 09:00,17/04/2019 10:00,0.525,0.431,0.173,10.829,,,,,,,,,,,,,
17/04/2019 10:00,17/04/2019 11:00,0.59,0.495,0.2,12.995,,,,,,,,,,,,,
17/04/2019 11:00,17/04/2019 12:00,0.602,0.488,0.229,14.604,,,,,,,,,,,,,
17/04/2019 12:00,17/04/2019 13:00,0.519,0.343,0.268,15.366,,,,,,,,,,,,,
17/04/2019 13:00,17/04/2019 14:00,0.478,0.298,0.263,15.879,,,,,,,,,,,,,
17/04/2019 14:00,17/04/2019 15:00,0.458,0.312,0.224,16.29,,,,,,,,,,,,,
17/04/2019 15:00,17/04/2019 16:00,0.401,0.293,0.175,16.476,,,,,,,,,,,,,
17/04/2019 16:00,17/04/2019 17:00,0.275,0.183,0.136,16.222,,,,,,,,,,,,,
17/04/2019 17:00,17/04/2019 18:00,0.123,0.055,0.096,14.933,,,,,,,,,,,,,
17/04/2019 18:00,17/04/2019 19:00,0.018,0,0.032,12.053,,,,,,,,,,,,,
17/04/2019 19:00,17/04/2019 20:00,0,0,0,10.256,,,,,,,,,,,,,
17/04/2019 20:00,17/04/2019 21:00,0,0,0,9.79,,,,,,,,,,,,,
17/04/2019 21:00,17/04/2019 22:00,0,0,0,9.206,,,,,,,,,,,,,
17/04/2019 22:00,17/04/2019 23:00,0,0,0,8.564,,,,,,,,,,,,,
17/04/2019 23:00,18/04/2019 00:00,0,0,0,8.068,,,,,,,,,,,,,
18/04/2019 00:00,18/04/2019 01:00,0,0,0,7.597,,,,,,,,,,,,,
18/04/2019 01:00,18/04/2019 02:00,0,0,0,7.28,,,,,,,,,,,,,
18/04/2019 02:00,18/04/2019 03:00,0,0,0,7.165,,,,,,,,,,,,,
18/04/2019 03:00,18/04/2019 04:00,0,0,0,6.903,,,,,,,,,,,,,
18/04/2019 04:00,18/04/2019 05:00,0,0,0,6.716,,,,,,,,,,,,,
18/04/2019 05:00,18/04/2019 06:00,0.003,0,0.011,6.779,,,,,,,,,,,,,
18/04/2019 06:00,18/04/2019 07:00,0.051,0.004,0.065,7.299,,,,,,,,,,,,,
18/04/2019 07:00,18/04/2019 08:00,0.139,0.026,0.138,8.734,,,,,,,,,,,,,
18/04/2019 08:00,18/04/2019 09:00,0.264,0.089,0.21,10.556,,,,,,,,,,,,,
18/04/2019 09:00,18/04/2019 10:00,0.371,0.165,0.258,12.511,,,,,,,,,,,,,
18/04/2019 10:00,18/04/2019 11:00,0.423,0.196,0.293,14.409,,,,,,,,,,,,,
18/04/2019 11:00,18/04/2019 12:00,0.406,0.157,0.315,15.616,,,,,,,,,,,,,
18/04/2019 12:00,18/04/2019 13:00,0.348,0.097,0.307,16.287,,,,,,,,,,,,,
18/04/2019 13:00,18/04/2019 14:00,0.303,0.07,0.282,16.762,,,,,,,,,,,,,
18/04/2019 14:00,18/04/2019 15:00,0.278,0.066,0.258,17.143,,,,,,,,,,,,,
18/04/2019 15:00,18/04/2019 16:00,0.233,0.056,0.218,17.298,,,,,,,,,,,,,
18/04/2019 16:00,18/04/2019 17:00,0.158,0.031,0.159,16.897,,,,,,,,,,,,,
18/04/2019 17:00,18/04/2019 18:00,0.075,0.009,0.089,15.567,,,,,,,,,,,,,
18/04/2019 18:00,18/04/2019 19:00,0.012,0,0.025,13.53,,,,,,,,,,,,,
18/04/2019 19:00,18/04/2019 20:00,0,0,0,12.04,,,,,,,,,,,,,
18/04/2019 20:00,18/04/2019 21:00,0,0,0,11.269,,,,,,,,,,,,,
18/04/2019 21:00,18/04/2019 22:00,0,0,0,10.4,,,,,,,,,,,,,
18/04/2019 22:00,18/04/2019 23:00,0,0,0,9.329,,,,,,,,,,,,,
18/04/2019 23:00,19/04/2019 00:00,0,0,0,8.268,,,,,,,,,,,,,
19/04/2019 00:00,19/04/2019 01:00,0,0,0,7.372,,,,,,,,,,,,,
19/04/2019 01:00,19/04/2019 02:00,0,0,0,6.662,,,,,,,,,,,,,
19/04/2019 02:00,19/04/2019 03:00,0,0,0,6.142,,,,,,,,,,,,,
